OBJECTID,Shape,Observer,COLECT_NO,Colect_NO_num,OB_Date,OB_HH,OB_MM,Region,MAJOR,Loc_Munic,MINOR,Park,Centre_ED,PRECISE,Site_code,NOTES,NOTES_2,Abundance,VEG_TYPE,Habitat,SUBSTRAT,SOILE,MOISTURE,EXPOSURE,LITHOLOGY,Biotic_Efe,ASPECT,Asp_no,Asp_mag,Mag_decline,SLOPE,Slope_deg,GROTH_FORM,SP_HAIT,SPEC_MORF,OB_type,OB_method,SPES_TIPE,Herb,p_name,name,sp_no,sp_no_PRE,Grid_Ref,pentad,alt,POINT_X,POINT_Y,POINT_Z,POINT_M,x_h,x_m,x_s,y_h,y_m,y_s,c_year,c_month,c_day,Project,ID_By,Verified,on_list,RD_status,Confidence,LATITUDE,LONGITUDE,Data_admin,I_HER_SOUT,NEED_ID,Det_date,COLL_P_NO,Ref,link2,LAT_LONG,DATUM
6487,,N. Hahn,3101,3101,29-Jun-16,0,0,Limpopo,Vhembe,Mutale,Khaku, ,Soutpansberg, , ,'multi stemmed tree; bark grey finely longitudinally fissured; leaves green slightly paler below, oil glands scattered throw-out; fruit turning black mostly 4 seeded', ,common,'shrubland, open',mountain slope,soil,sand,well-drained,full sun,quartzite,grazed,N,0,,,level,,tree,2.5,in fruit,Botanical,herbarium specimen, , ,Vepris lanseolata,Vepris lanceolata (Lam.) G. Don,4076000.0015,0,2230CC,2245_3015, ,30.25148,-22.820535,1338.2,1,30,15,5.3280000003,22,49,13.9259999998,2016,6,29, , N. Hahn, ,0, ,GPS, , ,NH,0,0,,1, , , , 
6488,,N. Hahn,3102,3102,29-Jun-16,0,0,Limpopo,Vhembe,Mutale,Khaku, ,Soutpansberg, , ,leaves lightly grey green finely hairy; flowers light purple, ,abundant,'shrubland, open',mountain slope,'soil, rocky',sand,well-drained,full sun,quartzite,roadside,N,0,,,gentle,,scrambler,0.15,in flower & fruit,Botanical,herbarium specimen, , ,diclitera,Dicliptera sp.,8031000,0,2230CC,2245_3015, ,30.250781667,-22.821458333,1336.6,1,30,15,2.8140012002,22,49,17.2499987998,2016,6,29, , N. Hahn, ,0, ,GPS, , ,NH,0,0,,1, , , , 
6489,,N. Hahn,3103,3103,23-Aug-16,0,0,Limpopo,Vhembe,Thulamela,Mapate, ,Soutpansberg,growing along the flood banks of the Dzindi River, ,leaves green; flowers red, ,common,riverine,river bank,'soil, rocky',loam,well-drained,full sun,basalt,disturbed, ,,310,-14.75,gentle,,tree,3,in flower,Botanical,herbarium specimen, , ,Combretum microphilum,Combretum microphyllum Klotzsch,5538000.0195,0,2230CD,2255_3020, ,30.34618,-22.986565,686.1,1,30,20,46.2480000002,22,59,11.6339999997,2016,8,23, , N. Hahn, ,0, ,GPS, , ,NH,0,0,,1, , , , 
6490,,N. Hahn,3104,3104,23-Aug-16,0,0,Limpopo,Vhembe,Thulamela,Mapate, ,Soutpansberg,growing along the flood banks of the Dzindi River, ,flowers light purpel, ,common,riverine,river bank,'soil, rocky',loam,well-drained,full sun,basalt,disturbed, ,,310,-14.75,level,,herb,0.5,in flower,Botanical,herbarium specimen, , ,Ageratum conyzoides,Ageratum conyzoides L.,8795000.001,0,2230CD,2255_3020, ,30.34618,-22.986565,686.1,1,30,20,46.2480000002,22,59,11.6339999997,2016,8,23, , N. Hahn, ,0, ,GPS, , ,NH,0,0,,1, , , , 
6491,,N. Hahn,3105,3105,24-Jan-17,0,0,Limpopo,Mopani,Greater Giyani,Tshange Look-out Tower,Kruger National Park, ,'on top of hill, just south of carpark', ,'plant with latex, coppicing; leaves green above almost white on the underside', ,rare,'woodland, open',koppie,'soil, rocky',gravel,well-drained,full sun,granite,none seen,S,0,,,gentle,,shrub,1,sterile,Botanical,herbarium specimen, , ,Ozoroa insignis,Ozoroa reticulata (Bak. f.) R. & A. Fernandes subsp. grandifolia R. & A. Fernandes,4589010.012,0, , , ,31.233451667,-23.227026667,391.1,1,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
6492,,N. Hahn,3106,3106,24-Jan-17,0,0,Limpopo,Mopani,Greater Giyani,Tshange Look-out Tower,Kruger National Park, ,'on top of hill, just south of carpark', ,leaves light grey green; fruit green with persistent calyx, ,rare,'woodland, open',koppie,'soil, rocky',gravel,well-drained,partials shade,granite,none seen,S,0,,,gentle,,shrub,1,in fruit,Botanical,herbarium specimen, , ,pavetta catophyla,Pavetta catophylla K. Schum.,8383000.013,0, , , ,31.23345,-23.226948333,398.5,1,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
6493,,N. Hahn,3107,3107,26-Jan-17,0,0,Limpopo,Vhembe,Thulamela,Vlakteplaas,Kruger National Park, ,1.3 km southeast of rangers camp, ,flowers white with yellow centre, ,frequent,'woodland, open',plain,soil,sand,well-drained,full sun,?,roadside,none,0,0,,level,0,tree,2.5,in flower,Botanical,herbarium specimen, , ,Heinsia criniata,Heinsia crinata (Afzel.) G. Tayl. subsp. parviflora (K. Schum. & Kraus) Verdc.,8326000.001,0, , , ,31.240406667,-22.878226667,387.7,1,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
6494,,N. Hahn,3108,3108,26-Jan-17,0,0,Limpopo,Vhembe,Thulamela,Vlakteplaas,Kruger National Park, ,1.3 km southeast of rangers camp, ,flowers white,,common,'woodland, open',plain,soil,sand,well-drained,full sun,?,roadside,none,0,0,,level,0,tree,3,in flower,Botanical,herbarium specimen, , ,Guibourtia conjugata,Guibourtia conjugata (Bolle) J. Léonard,3490020.002,0, , , ,31.240406667,-22.878226667,0,1,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
6495,,N. Hahn,3109,3109,26-Jan-17,0,0,Limpopo,Vhembe,Thulamela,Vlakteplaas,Kruger National Park, ,1.3 km southeast of rangers camp, ,fruit green,,common,'woodland, open',plain,soil,sand,well-drained,full sun,?,roadside,none,0,0,,level,0,tree,0,in fruit,Botanical,herbarium specimen, , ,Pteleopsis mirtifolia,Pteleopsis myrtifolia (Laws.) Engl. & Diels,5539000.002,0, , , ,31.240406667,-22.878226667,0,1,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
6496,,N. Hahn,3110,3110,08-Mar-17,0,0,Limpopo,Vhembe,Thulamela,Thathe Vondo, ,Soutpansberg,on rocky ridge due south of road, ,'young leaves green above baler below, glabrous, older leave becoming dark green;  flowers white, style light purple, (4)5.8–4.8(7) florets per head (n=25) ; fruit bristles light brown', ,frequent,'woodland, open',mountain slope,'soil, rocky',sand,well-drained,partials shade,quartzite,none seen, ,0,350,, ,25,shrub,1.3,in flower & fruit,Botanical,herbarium specimen, , ,Gymnanthemum koekemoerae,Gymnanthemum koekemoerae H. Rob. & V.A. Funk,8751010.015,0, , , ,30.32815,-22.919358333,1287.6,1,0,0,0,0,0,0,0,0,0, , N. Hahn, ,0, ,GPS, , ,NH,0,0,,1, , , , 
6497,,N. Hahn,3111,3111,08-Mar-17,0,0,Limpopo,Vhembe,Thulamela,Thathe Vondo, ,Soutpansberg,south of road, ,'leaves green above paler below; calyx and lobes with reddish hairs; corolla lobes pink, yellow at the base; stamen yellow, style red', ,common,'shrubland, open',mountain slope,soil,sand,seasonal seep,full sun,quartzite,none seen, ,0,350,, ,25,herb,0,in flower,Botanical,herbarium specimen, , ,Antherotoma,Antherotoma sp.,5651000,0, , , ,30.327255,-22.91949,1232.9,1,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
6498,,N. Hahn,3112,3112,08-Mar-17,0,0,Limpopo,Vhembe,Thulamela,Thathe Vondo, ,Soutpansberg,next to road in Holy Forest Reserve, ,leaves dark green above; fruit turning red, ,common,forest,mountain slope,soil,clay,poorly-drained,full sun,basalt,roadside, ,0,215,114.62, ,25,tree,16,in fruit,Botanical,herbarium specimen, , ,Combretum krausii,Combretum kraussii Hochst.,5538000.018,0, , , ,30.343976667,-22.876963333,1395.8,1,0,0,0,0,0,0,0,0,0, , N. Hahn, ,0, ,GPS, , ,NH,0,0,,1, , , , 
6499,,N. Hahn,3113,3113,08-Mar-17,0,0,Limpopo,Vhembe,Makhado,Sterkstroom, ,Soutpansberg,on western border of farm just north of road, ,'leaves dark green above paler below; flowers white style white, (2)2.5–3.5(4) florets per head (n=25); fruit bristles light brown', ,common,'shrubland, closed',mountain slope,'soil, rocky',sand,well-drained,full sun,quartzite,none seen,S,0,,,steep,,shrub,1.8,in flower & fruit,Botanical,herbarium specimen, , ,Vernonia triflora,Gymnanthemum triflorum (Bremek.) H.Rob.,8751010.03,0, , , ,30.00811,-22.97159,1308.2,1,0,0,0,0,0,0,0,0,0, , N. Hahn, ,0, ,GPS, , ,NH,0,0,,1, , , , 
6500,,N. Hahn,3114,3114,14-Mar-17,0,0, Limpopo, Vhembe,Mutale, , , Soutpansberg, , ,flowers white sweetly scented, ,frequent,'shrubland, open',plain,soil,loam, ,full sun,quartzite,disturbed,none,0,0,,level,0,shrub,1.5,in flower,Botanical,herbarium specimen, , ,gymnosporia mosambiquemsis,Unknown sp.,0,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
6501,,N. Hahn,,,15-Mar-17,0,0,Limpopo,Capricorn,Blouberg,Old Langsine,,, , , , ,frequent, ,bedrock,rock fissure, , ,full sun,sandstone,none seen,N,0,0,,steep,0,dwarf shrub,0.3,in flower & fruit,Botanical,observation, , ,Tylophora coddii,Tylophora coddii Bullock,6899000.004,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0, ,GPS, , ,NH,0,0,,1, , , , 
